customer_id,customer_name,customer_segment,order_id,order_date,order_year,order_month,month_name,month-year,order_day,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_year,shipping_month,shipping_day,shipping_mode,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
509,Matthew Grinstein,Home Office,CA-2018-152933,10/12/2018,2018,10,Oct,Oct-2018,12,Dallas,Texas,Central,United States,75081,10/16/2018,2018,10,16,Standard Class,7701,3,0.2,129,0.16,792,1278,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories,Plantronics
672,Sanjit Chand,Consumer,CA-2018-152961,1/15/2018,2018,1,Jan,Jan-2018,15,Quincy,Massachusetts,East,United States,2169,1/19/2018,2018,1,19,Standard Class,7702,2,0,6,0.46,13,1532,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper,Other
119,Bryan Mills,Consumer,CA-2018-152968,5/26/2018,2018,5,May,May-2018,26,Harrisonburg,Virginia,South,United States,22801,5/30/2018,2018,5,30,Standard Class,7703,2,0,7,0.3,23,1607,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,Verbatim
646,Roger Barcio,Home Office,CA-2018-152975,9/14/2018,2018,9,Sep,Sep-2018,14,New York City,New York,East,United States,10035,9/16/2018,2018,9,16,First Class,7704,5,0,9,0.29,30,375,Bulldog Table or Wall-Mount Pencil Sharpener,Office Supplies,Art,Bulldog
646,Roger Barcio,Home Office,CA-2018-152975,9/14/2018,2018,9,Sep,Sep-2018,14,New York City,New York,East,United States,10035,9/16/2018,2018,9,16,First Class,7705,1,0,4,0.05,71,1444,Sensible Storage WireTech Storage Systems,Office Supplies,Storage,Other
646,Roger Barcio,Home Office,CA-2018-152975,9/14/2018,2018,9,Sep,Sep-2018,14,New York City,New York,East,United States,10035,9/16/2018,2018,9,16,First Class,7706,5,0.1,-7,-0.01,589,1206,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs,Office Star
646,Roger Barcio,Home Office,CA-2018-152975,9/14/2018,2018,9,Sep,Sep-2018,14,New York City,New York,East,United States,10035,9/16/2018,2018,9,16,First Class,7707,3,0,324,0.3,1080,1653,Wilson SignalBoost 841262 DB PRO Amplifier Kit,Technology,Phones,Other
566,Neola Schneider,Consumer,CA-2018-153045,1/19/2018,2018,1,Jan,Jan-2018,19,Philadelphia,Pennsylvania,East,United States,19140,1/24/2018,2018,1,24,Second Class,7708,4,0.2,7,0.33,22,1524,Strathmore Photo Mount Cards,Office Supplies,Paper,Strathmore
566,Neola Schneider,Consumer,CA-2018-153045,1/19/2018,2018,1,Jan,Jan-2018,19,Philadelphia,Pennsylvania,East,United States,19140,1/24/2018,2018,1,24,Second Class,7709,2,0.2,6,0.2,32,12,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Other
566,Neola Schneider,Consumer,CA-2018-153045,1/19/2018,2018,1,Jan,Jan-2018,19,Philadelphia,Pennsylvania,East,United States,19140,1/24/2018,2018,1,24,Second Class,7710,2,0.4,-93,-0.22,430,1629,Wilson Electronics DB Pro Signal Booster,Technology,Phones,Other
566,Neola Schneider,Consumer,CA-2018-153045,1/19/2018,2018,1,Jan,Jan-2018,19,Philadelphia,Pennsylvania,East,United States,19140,1/24/2018,2018,1,24,Second Class,7711,3,0.3,-63,-0.07,887,740,Global Comet Stacking Arm Chair,Furniture,Chairs,Global
262,Eric Hoffmann,Consumer,CA-2018-153080,5/22/2018,2018,5,May,May-2018,22,Los Angeles,California,West,United States,90008,5/25/2018,2018,5,25,Second Class,7712,7,0,25,0.37,68,1064,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,Maxell
149,Chris Selesnick,Corporate,CA-2018-153227,12/4/2018,2018,12,Dec,Dec-2018,4,Los Angeles,California,West,United States,90032,12/6/2018,2018,12,6,First Class,7713,2,0,6,0.49,12,96,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",Office Supplies,Paper,Adams
233,Don Jones,Corporate,CA-2018-153339,11/3/2018,2018,11,Nov,Nov-2018,3,Murfreesboro,Tennessee,South,United States,37130,11/5/2018,2018,11,5,Second Class,7714,1,0.2,1,0.06,16,1533,Telescoping Adjustable Floor Lamp,Furniture,Furnishings,Other
523,Michael Dominguez,Corporate,CA-2018-153654,11/24/2018,2018,11,Nov,Nov-2018,24,Asheville,North Carolina,South,United States,28806,11/26/2018,2018,11,26,Second Class,7715,8,0.7,-13,-0.67,19,240,Avery Durable Slant Ring Binders,Office Supplies,Binders,Avery
49,Annie Thurman,Consumer,CA-2018-153787,5/19/2018,2018,5,May,May-2018,19,Seattle,Washington,West,United States,98115,5/23/2018,2018,5,23,Standard Class,7716,2,0,28,0.29,97,304,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances,Belkin
7,Adrian Barton,Consumer,CA-2018-153822,9/19/2018,2018,9,Sep,Sep-2018,19,Phoenix,Arizona,West,United States,85023,9/25/2018,2018,9,25,Standard Class,7717,2,0.2,-3,-0.2,13,117,Akro Stacking Bins,Office Supplies,Storage,Akro
7,Adrian Barton,Consumer,CA-2018-153822,9/19/2018,2018,9,Sep,Sep-2018,19,Phoenix,Arizona,West,United States,85023,9/25/2018,2018,9,25,Standard Class,7718,4,0.7,-14,-0.77,18,1287,Plastic Binding Combs,Office Supplies,Binders,Other
7,Adrian Barton,Consumer,CA-2018-153822,9/19/2018,2018,9,Sep,Sep-2018,19,Phoenix,Arizona,West,United States,85023,9/25/2018,2018,9,25,Standard Class,7719,2,0.2,4,0.05,90,1471,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
7,Adrian Barton,Consumer,CA-2018-153822,9/19/2018,2018,9,Sep,Sep-2018,19,Phoenix,Arizona,West,United States,85023,9/25/2018,2018,9,25,Standard Class,7720,2,0.2,29,0.06,472,1298,Polycom VoiceStation 500 Conference phone,Technology,Phones,Polycom
691,Shahid Collister,Consumer,CA-2018-153843,3/13/2018,2018,3,Mar,Mar-2018,13,Fairfield,Connecticut,East,United States,6824,3/15/2018,2018,3,15,First Class,7721,4,0,12,0.46,27,1524,Strathmore Photo Mount Cards,Office Supplies,Paper,Strathmore
691,Shahid Collister,Consumer,CA-2018-153843,3/13/2018,2018,3,Mar,Mar-2018,13,Fairfield,Connecticut,East,United States,6824,3/15/2018,2018,3,15,First Class,7722,2,0,15,0.5,31,716,GBC VeloBind Cover Sets,Office Supplies,Binders,GBC
691,Shahid Collister,Consumer,CA-2018-153843,3/13/2018,2018,3,Mar,Mar-2018,13,Fairfield,Connecticut,East,United States,6824,3/15/2018,2018,3,15,First Class,7723,2,0,121,0.26,465,857,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,Hoover
628,Richard Bierner,Consumer,CA-2018-153871,12/11/2018,2018,12,Dec,Dec-2018,11,Plainfield,New Jersey,East,United States,7060,12/17/2018,2018,12,17,Standard Class,7724,7,0,7,0.29,23,366,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",Office Supplies,Appliances,Other
628,Richard Bierner,Consumer,CA-2018-153871,12/11/2018,2018,12,Dec,Dec-2018,11,Plainfield,New Jersey,East,United States,7060,12/17/2018,2018,12,17,Standard Class,7725,5,0,18,0.45,40,664,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Fellowes
628,Richard Bierner,Consumer,CA-2018-153871,12/11/2018,2018,12,Dec,Dec-2018,11,Plainfield,New Jersey,East,United States,7060,12/17/2018,2018,12,17,Standard Class,7726,2,0,331,0.45,736,898,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Ibico
217,Deborah Brumfield,Home Office,CA-2018-154011,6/19/2018,2018,6,Jun,Jun-2018,19,Dallas,Texas,Central,United States,75081,6/26/2018,2018,6,26,Standard Class,7727,3,0.8,-11,-1.6,7,697,GBC Plasticlear Binding Covers,Office Supplies,Binders,GBC
217,Deborah Brumfield,Home Office,CA-2018-154011,6/19/2018,2018,6,Jun,Jun-2018,19,Dallas,Texas,Central,United States,75081,6/26/2018,2018,6,26,Standard Class,7728,3,0.3,-85,-0.19,457,427,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Chromcraft
407,Julie Kriz,Home Office,CA-2018-154039,2/17/2018,2018,2,Feb,Feb-2018,17,Chicago,Illinois,Central,United States,60653,2/22/2018,2018,2,22,Standard Class,7729,1,0.2,11,0.09,125,993,LG Exalt,Technology,Phones,Other
407,Julie Kriz,Home Office,CA-2018-154039,2/17/2018,2018,2,Feb,Feb-2018,17,Chicago,Illinois,Central,United States,60653,2/22/2018,2018,2,22,Standard Class,7730,3,0.5,-269,-0.56,481,424,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",Furniture,Tables,Chromcraft
74,Bart Watters,Corporate,CA-2018-154074,8/31/2018,2018,8,Aug,Aug-2018,31,Spokane,Washington,West,United States,99207,9/2/2018,2018,9,2,Second Class,7731,7,0,43,0.29,150,1474,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Other
74,Bart Watters,Corporate,CA-2018-154074,8/31/2018,2018,8,Aug,Aug-2018,31,Spokane,Washington,West,United States,99207,9/2/2018,2018,9,2,Second Class,7732,2,0.2,7,0.01,570,826,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,Furniture,Chairs,Hon
448,Larry Blacks,Consumer,CA-2018-154088,11/12/2018,2018,11,Nov,Nov-2018,12,Tallahassee,Florida,South,United States,32303,11/17/2018,2018,11,17,Standard Class,7733,5,0.2,9,0.35,27,1765,Xerox 1968,Office Supplies,Paper,Xerox
703,Skye Norling,Home Office,CA-2018-154102,2/6/2018,2018,2,Feb,Feb-2018,6,San Francisco,California,West,United States,94109,2/13/2018,2018,2,13,Standard Class,7734,5,0,13,0.45,30,1743,Xerox 1947,Office Supplies,Paper,Xerox
493,Maris LaWare,Consumer,CA-2018-154109,11/6/2018,2018,11,Nov,Nov-2018,6,Philadelphia,Pennsylvania,East,United States,19143,11/11/2018,2018,11,11,Standard Class,7735,3,0.2,16,0.34,48,1702,Xerox 191,Office Supplies,Paper,Xerox
493,Maris LaWare,Consumer,CA-2018-154109,11/6/2018,2018,11,Nov,Nov-2018,6,Philadelphia,Pennsylvania,East,United States,19143,11/11/2018,2018,11,11,Standard Class,7736,2,0.3,-31,-0.24,127,773,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Global
443,Khloe Miller,Consumer,CA-2018-154116,12/15/2018,2018,12,Dec,Dec-2018,15,Inglewood,California,West,United States,90301,12/19/2018,2018,12,19,Standard Class,7737,3,0,11,0.47,23,1661,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",Office Supplies,Paper,Wirebound
443,Khloe Miller,Consumer,CA-2018-154116,12/15/2018,2018,12,Dec,Dec-2018,15,Inglewood,California,West,United States,90301,12/19/2018,2018,12,19,Standard Class,7738,4,0,16,0.3,54,859,Hoover Commercial SteamVac,Office Supplies,Appliances,Hoover
443,Khloe Miller,Consumer,CA-2018-154116,12/15/2018,2018,12,Dec,Dec-2018,15,Inglewood,California,West,United States,90301,12/19/2018,2018,12,19,Standard Class,7739,3,0.2,15,0.08,197,1246,Panasonic KX TS3282B Corded phone,Technology,Phones,Panasonic
669,Sample Company A,Home Office,CA-2018-154123,11/20/2018,2018,11,Nov,Nov-2018,20,Henderson,Kentucky,South,United States,42420,11/25/2018,2018,11,25,Standard Class,7740,2,0,12,0.42,28,32,9-3/4 Diameter Round Wall Clock,Furniture,Furnishings,Other
520,Meg Tillman,Consumer,CA-2018-154137,11/11/2018,2018,11,Nov,Nov-2018,11,New York City,New York,East,United States,10009,11/17/2018,2018,11,17,Standard Class,7741,1,0,0,0,35,303,Belkin OmniView SE Rackmount Kit,Office Supplies,Storage,Belkin
771,Troy Blackwell,Consumer,CA-2018-154214,3/20/2018,2018,3,Mar,Mar-2018,20,Columbus,Indiana,Central,United States,47201,3/25/2018,2018,3,25,Second Class,7742,1,0,1,0.47,3,730,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",Furniture,Furnishings,GE
523,Michael Dominguez,Corporate,CA-2018-154410,10/21/2018,2018,10,Oct,Oct-2018,21,Indianapolis,Indiana,Central,United States,46203,10/24/2018,2018,10,24,First Class,7743,8,0,9,0.01,909,1373,SAFCO Boltless Steel Shelving,Office Supplies,Storage,SAFCO
225,Dennis Pardue,Home Office,CA-2018-154466,1/1/2018,2018,1,Jan,Jan-2018,1,Franklin,Wisconsin,Central,United States,53132,1/2/2018,2018,1,2,First Class,7744,2,0,2,0.48,4,1639,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders,Wilson Jones
268,Erin Ashbrook,Corporate,CA-2018-154501,4/30/2018,2018,4,Apr,Apr-2018,30,Los Angeles,California,West,United States,90008,5/5/2018,2018,5,5,Standard Class,7745,2,0,4,0.41,10,628,Faber Castell Col-Erase Pencils,Office Supplies,Art,Other
570,Nick Zandusky,Home Office,CA-2018-154676,8/5/2018,2018,8,Aug,Aug-2018,5,Houston,Texas,Central,United States,77070,8/8/2018,2018,8,8,First Class,7746,9,0.2,8,0.05,151,1556,"Tennsco Lockers, Sand",Office Supplies,Storage,Tennsco
190,Dan Lawera,Consumer,CA-2018-154718,1/19/2018,2018,1,Jan,Jan-2018,19,Keller,Texas,Central,United States,76248,1/23/2018,2018,1,23,Second Class,7747,2,0.2,2,0.35,6,221,Avery 510,Office Supplies,Labels,Avery
13,Alan Haines,Corporate,CA-2018-154732,11/5/2018,2018,11,Nov,Nov-2018,5,Chicago,Illinois,Central,United States,60623,11/7/2018,2018,11,7,First Class,7748,5,0.8,-26,-1.6,16,266,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Avery
86,Beth Paige,Consumer,CA-2018-154760,1/9/2018,2018,1,Jan,Jan-2018,9,Philadelphia,Pennsylvania,East,United States,19140,1/13/2018,2018,1,13,Standard Class,7749,3,0.7,-229,-0.83,274,897,Ibico Hi-Tech Manual Binding System,Office Supplies,Binders,Ibico
496,Mark Hamilton,Consumer,CA-2018-154809,2/13/2018,2018,2,Feb,Feb-2018,13,Minneapolis,Minnesota,Central,United States,55407,2/17/2018,2018,2,17,Standard Class,7750,8,0,39,0.43,91,814,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",Office Supplies,Appliances,Holmes
781,Victoria Brennan,Corporate,CA-2018-154816,11/6/2018,2018,11,Nov,Nov-2018,6,Richmond,Kentucky,South,United States,40475,11/10/2018,2018,11,10,Standard Class,7751,1,0,3,0.49,6,1786,Xerox 1987,Office Supplies,Paper,Xerox
211,David Smith,Corporate,CA-2018-154907,3/31/2018,2018,3,Mar,Mar-2018,31,Amarillo,Texas,Central,United States,79109,4/4/2018,2018,4,4,Standard Class,7752,2,0.32,-36,-0.18,205,385,Bush Mission Pointe Library,Furniture,Bookcases,Bush
36,Andy Reiter,Consumer,CA-2018-154935,12/24/2018,2018,12,Dec,Dec-2018,24,New York City,New York,East,United States,10024,12/29/2018,2018,12,29,Standard Class,7753,3,0.2,6,0.31,18,48,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Binders,Acco
484,Marc Crier,Consumer,CA-2018-154949,10/15/2018,2018,10,Oct,Oct-2018,15,Camarillo,California,West,United States,93010,10/19/2018,2018,10,19,Standard Class,7754,3,0,7,0.49,15,185,Avery 478,Office Supplies,Labels,Avery
673,Sanjit Engle,Consumer,CA-2018-155047,8/27/2018,2018,8,Aug,Aug-2018,27,Dallas,Texas,Central,United States,75220,8/30/2018,2018,8,30,First Class,7755,1,0.2,0,0.06,6,540,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Other
306,Giulietta Weimer,Consumer,CA-2018-155075,12/2/2018,2018,12,Dec,Dec-2018,2,Philadelphia,Pennsylvania,East,United States,19140,12/9/2018,2018,12,9,Standard Class,7756,4,0.7,-463,-0.73,631,682,GBC DocuBind 300 Electric Binding Machine,Office Supplies,Binders,GBC
193,Daniel Byrd,Home Office,CA-2018-155089,12/2/2018,2018,12,Dec,Dec-2018,2,Tampa,Florida,South,United States,33614,12/6/2018,2018,12,6,Standard Class,7757,5,0.7,-33,-0.73,46,1309,"Premier Elliptical Ring Binder, Black",Office Supplies,Binders,Premier
530,Michael Paige,Corporate,CA-2018-155152,7/7/2018,2018,7,Jul,Jul-2018,7,Warwick,Rhode Island,East,United States,2886,7/9/2018,2018,7,9,Second Class,7758,4,0,93,0.37,252,890,Hypercom P1300 Pinpad,Technology,Accessories,Other
220,Delfina Latchford,Consumer,CA-2018-155159,11/25/2018,2018,11,Nov,Nov-2018,25,Atlanta,Georgia,South,United States,30318,11/29/2018,2018,11,29,Second Class,7759,9,0,24,0.49,49,1655,"Wirebound Message Book, 4 per Page",Office Supplies,Paper,Wirebound
653,Ross DeVincentis,Home Office,CA-2018-155292,10/30/2018,2018,10,Oct,Oct-2018,30,Richmond,Kentucky,South,United States,40475,11/1/2018,2018,11,1,First Class,7760,8,0,14,0.48,30,1462,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,Office Supplies,Labels,Smead
653,Ross DeVincentis,Home Office,CA-2018-155292,10/30/2018,2018,10,Oct,Oct-2018,30,Richmond,Kentucky,South,United States,40475,11/1/2018,2018,11,1,First Class,7761,1,0,9,0.27,34,1089,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs,Other
653,Ross DeVincentis,Home Office,CA-2018-155292,10/30/2018,2018,10,Oct,Oct-2018,30,Richmond,Kentucky,South,United States,40475,11/1/2018,2018,11,1,First Class,7762,2,0,11,0.3,35,72,"Acme 10"" Easy Grip Assistive Scissors",Office Supplies,Supplies,Acme
653,Ross DeVincentis,Home Office,CA-2018-155292,10/30/2018,2018,10,Oct,Oct-2018,30,Richmond,Kentucky,South,United States,40475,11/1/2018,2018,11,1,First Class,7763,7,0,4,0.04,106,575,Eldon Gobal File Keepers,Office Supplies,Storage,Eldon
206,Dave Poirier,Corporate,CA-2018-155362,12/17/2018,2018,12,Dec,Dec-2018,17,Eau Claire,Wisconsin,Central,United States,54703,12/21/2018,2018,12,21,Standard Class,7764,2,0,8,0.26,33,101,Adjustable Personal File Tote,Office Supplies,Storage,Other
671,Sandra Glassco,Consumer,CA-2018-155376,12/22/2018,2018,12,Dec,Dec-2018,22,Independence,Missouri,Central,United States,64055,12/27/2018,2018,12,27,Standard Class,7765,3,0,218,0.26,839,1424,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,Office Supplies,Appliances,Sanyo
641,Rob Williams,Corporate,CA-2018-155460,4/13/2018,2018,4,Apr,Apr-2018,13,Seattle,Washington,West,United States,98105,4/15/2018,2018,4,15,First Class,7766,1,0,2,0.45,5,1839,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper,Xerox
641,Rob Williams,Corporate,CA-2018-155460,4/13/2018,2018,4,Apr,Apr-2018,13,Seattle,Washington,West,United States,98105,4/15/2018,2018,4,15,First Class,7767,5,0.2,302,0.34,896,686,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders,GBC
592,Paul Gonzalez,Consumer,CA-2018-155558,10/26/2018,2018,10,Oct,Oct-2018,26,Rochester,Minnesota,Central,United States,55901,11/2/2018,2018,11,2,Standard Class,7768,2,0,3,0.48,6,222,Avery 511,Office Supplies,Labels,Avery
592,Paul Gonzalez,Consumer,CA-2018-155558,10/26/2018,2018,10,Oct,Oct-2018,26,Rochester,Minnesota,Central,United States,55901,11/2/2018,2018,11,2,Standard Class,7769,1,0,7,0.34,20,1019,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,Accessories,Logitech
283,Frank Gastineau,Home Office,CA-2018-155607,11/26/2018,2018,11,Nov,Nov-2018,26,New York City,New York,East,United States,10009,11/30/2018,2018,11,30,Standard Class,7770,7,0,15,0.25,59,336,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,Appliances,Other
283,Frank Gastineau,Home Office,CA-2018-155607,11/26/2018,2018,11,Nov,Nov-2018,26,New York City,New York,East,United States,10009,11/30/2018,2018,11,30,Standard Class,7771,4,0.2,33,0.35,93,328,Binding Machine Supplies,Office Supplies,Binders,Other
429,Kean Nguyen,Corporate,CA-2018-155621,11/8/2018,2018,11,Nov,Nov-2018,8,Baltimore,Maryland,East,United States,21215,11/13/2018,2018,11,13,Standard Class,7772,10,0,112,0.41,274,878,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings,Howard Miller
105,Brendan Murry,Corporate,CA-2018-155642,5/18/2018,2018,5,May,May-2018,18,Chicago,Illinois,Central,United States,60653,5/22/2018,2018,5,22,Standard Class,7773,1,0.6,-1,-0.53,2,393,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,Furniture,Furnishings,C-Line
105,Brendan Murry,Corporate,CA-2018-155642,5/18/2018,2018,5,May,May-2018,18,Chicago,Illinois,Central,United States,60653,5/22/2018,2018,5,22,Standard Class,7774,3,0.6,-10,-0.45,23,673,Flat Face Poster Frame,Furniture,Furnishings,Other
781,Victoria Brennan,Corporate,CA-2018-155698,3/8/2018,2018,3,Mar,Mar-2018,8,Columbus,Georgia,South,United States,31907,3/11/2018,2018,3,11,First Class,7775,2,0,10,0.48,21,233,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",Office Supplies,Labels,Avery
781,Victoria Brennan,Corporate,CA-2018-155698,3/8/2018,2018,3,Mar,Mar-2018,8,Columbus,Georgia,South,United States,31907,3/11/2018,2018,3,11,First Class,7776,8,0,168,0.26,648,293,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,Office Supplies,Appliances,Belkin
558,Natalie Fritzler,Consumer,CA-2018-155705,8/21/2018,2018,8,Aug,Aug-2018,21,Jackson,Mississippi,South,United States,39212,8/23/2018,2018,8,23,Second Class,7777,4,0,225,0.26,866,842,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Hon
440,Ken Dana,Corporate,CA-2018-155712,3/2/2018,2018,3,Mar,Mar-2018,2,Los Angeles,California,West,United States,90008,3/8/2018,2018,3,8,Standard Class,7778,2,0.2,34,0.31,108,422,Catalog Binders with Expanding Posts,Office Supplies,Binders,Other
763,Tony Chapman,Home Office,CA-2018-155740,7/30/2018,2018,7,Jul,Jul-2018,30,Lakewood,Ohio,East,United States,44107,8/2/2018,2018,8,2,First Class,7779,4,0.7,-54,-0.7,77,704,GBC ProClick Punch Binding System,Office Supplies,Binders,GBC
419,Karen Seio,Corporate,CA-2018-155824,3/10/2018,2018,3,Mar,Mar-2018,10,Raleigh,North Carolina,South,United States,27604,3/15/2018,2018,3,15,Standard Class,7780,4,0.7,-10,-0.77,13,795,Heavy-Duty E-Z-D Binders,Office Supplies,Binders,Other
419,Karen Seio,Corporate,CA-2018-155824,3/10/2018,2018,3,Mar,Mar-2018,10,Raleigh,North Carolina,South,United States,27604,3/15/2018,2018,3,15,Standard Class,7781,1,0.2,4,0.08,49,614,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,Euro Pro
17,Alejandro Ballentine,Home Office,CA-2018-155873,6/16/2018,2018,6,Jun,Jun-2018,16,Carlsbad,New Mexico,West,United States,88220,6/21/2018,2018,6,21,Standard Class,7782,2,0,4,0.26,17,76,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,Acme
17,Alejandro Ballentine,Home Office,CA-2018-155873,6/16/2018,2018,6,Jun,Jun-2018,16,Carlsbad,New Mexico,West,United States,88220,6/21/2018,2018,6,21,Standard Class,7783,3,0,9,0.48,19,1819,Xerox 215,Office Supplies,Paper,Xerox
17,Alejandro Ballentine,Home Office,CA-2018-155873,6/16/2018,2018,6,Jun,Jun-2018,16,Carlsbad,New Mexico,West,United States,88220,6/21/2018,2018,6,21,Standard Class,7784,4,0,92,0.48,192,1675,Xerox 1885,Office Supplies,Paper,Xerox
409,Justin Deggeller,Corporate,CA-2018-155880,3/25/2018,2018,3,Mar,Mar-2018,25,Milwaukee,Wisconsin,Central,United States,53209,3/31/2018,2018,3,31,Standard Class,7785,1,0,15,0.16,91,756,Global Highback Leather Tilter in Burgundy,Furniture,Chairs,Global
409,Justin Deggeller,Corporate,CA-2018-155880,3/25/2018,2018,3,Mar,Mar-2018,25,Milwaukee,Wisconsin,Central,United States,53209,3/31/2018,2018,3,31,Standard Class,7786,3,0,41,0.11,369,755,"Global High-Back Leather Tilter, Burgundy",Furniture,Chairs,Global
409,Justin Deggeller,Corporate,CA-2018-155880,3/25/2018,2018,3,Mar,Mar-2018,25,Milwaukee,Wisconsin,Central,United States,53209,3/31/2018,2018,3,31,Standard Class,7787,7,0,427,0.28,1527,996,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,Other
57,Arianne Irving,Consumer,CA-2018-155929,9/9/2018,2018,9,Sep,Sep-2018,9,Glendale,Arizona,West,United States,85301,9/13/2018,2018,9,13,Standard Class,7788,2,0.2,2,0.38,6,1600,Unpadded Memo Slips,Office Supplies,Paper,Other
381,Joe Kamberova,Consumer,CA-2018-155936,6/22/2018,2018,6,Jun,Jun-2018,22,Chicago,Illinois,Central,United States,60653,6/29/2018,2018,6,29,Standard Class,7789,3,0.8,-5,-1.65,3,1650,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders,Wilson Jones
173,Corey Catlett,Corporate,CA-2018-155957,11/26/2018,2018,11,Nov,Nov-2018,26,Columbus,Ohio,East,United States,43229,11/30/2018,2018,11,30,Standard Class,7790,3,0.2,10,0.19,52,811,Holmes HEPA Air Purifier,Office Supplies,Appliances,Holmes
173,Corey Catlett,Corporate,CA-2018-155957,11/26/2018,2018,11,Nov,Nov-2018,26,Columbus,Ohio,East,United States,43229,11/30/2018,2018,11,30,Standard Class,7791,7,0.2,24,0.11,213,663,Fellowes Superior 10 Outlet Split Surge Protector,Office Supplies,Appliances,Fellowes
89,Bill Eplett,Home Office,CA-2018-155985,3/23/2018,2018,3,Mar,Mar-2018,23,San Francisco,California,West,United States,94122,3/25/2018,2018,3,25,First Class,7792,8,0,76,0.36,212,494,DAX Natural Wood-Tone Poster Frame,Furniture,Furnishings,DAX
583,Pamela Stobb,Consumer,CA-2018-156237,9/14/2018,2018,9,Sep,Sep-2018,14,Philadelphia,Pennsylvania,East,United States,19140,9/15/2018,2018,9,15,First Class,7793,2,0.7,-3,-0.67,4,692,GBC Instant Report Kit,Office Supplies,Binders,GBC
583,Pamela Stobb,Consumer,CA-2018-156237,9/14/2018,2018,9,Sep,Sep-2018,14,Philadelphia,Pennsylvania,East,United States,19140,9/15/2018,2018,9,15,First Class,7794,1,0.7,-18,-1.43,13,1354,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,Other
583,Pamela Stobb,Consumer,CA-2018-156237,9/14/2018,2018,9,Sep,Sep-2018,14,Philadelphia,Pennsylvania,East,United States,19140,9/15/2018,2018,9,15,First Class,7795,4,0.7,-12,-0.67,18,124,Aluminum Screw Posts,Office Supplies,Binders,Other
583,Pamela Stobb,Consumer,CA-2018-156237,9/14/2018,2018,9,Sep,Sep-2018,14,Philadelphia,Pennsylvania,East,United States,19140,9/15/2018,2018,9,15,First Class,7796,2,0.3,-29,-0.26,113,1208,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,Office Star
